회사명,제목,링크,지역,경력,학력,고용형태,마감일,직무분야,기타정보
(주)유니에스아이,더존 프로그램  교육상담 공개채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49265996&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,서울 금천구,신입·경력,학력무관,정규직,~ 12/23(월),"더존, ERP, 고객응대, 컨설턴트, IT컨설팅 외                    등록일 24/10/24",워라밸
검단탑병원,[검단탑병원] 검진센터 간호조무사 (오전 파트) 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49316351&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,인천 서구,경력무관,학력무관,기간제·계약직,~ 12/01(일),"간호조무사, 검진센터, 종합병원 등록일 24/11/01",점심지원
검단탑병원,[검단탑종합병원] 심사팀 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49316121&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,인천 서구,경력1년↑,초대졸↑,계약직,~ 12/01(일),"심사간호사, 보험심사청구사, 종합병원 등록일 24/11/01",
검단탑병원,[검단탑병원] 홍보팀 관리자급 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49316400&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,인천 서구,경력7년↑,초대졸↑,계약직,~ 12/01(일),"종합병원, 병원마케팅, 바이럴마케팅, 언론홍보, 홍보 외                    등록일 24/11/01",점심지원
검단탑병원,[검단탑종합병원] 기획조정실 사무행정 경력자 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49357983&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,인천 서구,경력2년↑,초대졸↑,계약직,~ 11/30(토),"사무직, 사무행정, 종합병원, 기획, 전화응대 외                    등록일 24/11/07",기획·전략 지원 급상승
검단탑병원,[검단탑병원] 대외협력/검진 마케팅팀 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49474012&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,인천 서구,경력무관,초대졸↑,계약직,~ 12/31(화),"영업마케팅, 병원마케팅, 종합병원 등록일 24/11/26",점심지원
(주)코스메쉐프,하반기 컨텐츠 PD 신입 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49168596&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,서울 마포구,신입,초대졸↑,인턴직,상시채용,"PD/AD/FD, 유튜브, 광고PD, 일러스트, 프리미어 외                    수정일 24/10/15",연봉상승률 15% 이상
호성기계공업(주),함께 근무하실 용접 및 제관원 채용 모집 합니다.,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49271495&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,경기 시흥시,경력,학력무관,정규직,상시채용,"용접원, 제관사, 아크용접, Co2용접, 제조 외                    수정일 24/11/18",연봉상승률 10% 이상
농업회사법인(주)시그널케어,(주)시그널케어 하반기 채용 모집 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49378389&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,경북 청도군,경력무관,초대졸↑,계약직,~ 01/10(금),"영업, 생산관리, 브랜드기획, PM(프로젝트매니저), 기획 외                    등록일 24/11/11",급성장중
다온기술(주),2024년 원자력/방사선 분야 정규직 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49406716&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,세종특별자치시,경력무관,석사↑,정규직,~ 01/14(화),"신재생에너지, 원자력, 원자력 등록일 24/11/15",유연근무제
(주)임베스트,[아임슬리핑]수면용품 전문회사 영업부 관리자 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49427996&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,서울 강남구,경력7년↑,학력무관,정규직,채용시,"영업, 영업관리, 거래처관리, 가맹점관리, 영업마케팅 외                    등록일 24/11/19",워라밸
(주)엔테로바이옴,엔테로바이옴 모델연구팀 면역학 박사 선임연구원 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49142121&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,경기 고양시 일산동구,경력무관,박사,정규직,채용시,"연구원, R&D, 미생물, 생명과학, 세포실험 외                    수정일 24/11/11",연봉상승률 15% 이상
가치이룸동대문장애인자립생활센터,가치이룸동대문장애인자립생활센터 직원 채용 모집 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49340450&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,서울 동대문구,신입·경력,학력무관,계약직,~ 12/05(목),"사회복지사, 사무국장, 복지시설, 장애시설 등록일 24/11/05",성과급/상여금
컨트롤에프(주),"기업부설연구소 신입, 경력 기상환경분야 연구원 채용모집",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49438030&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,대전 유성구,경력무관,대졸↑,정규직,~ 12/20(금),"연구원, 기술연구, 소프트웨어개발 수정일 24/11/20",급성장중
에이스냉장(주),처인 냉동창고 지게차 기사 채용모집 (경력자 우대),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49285639&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,경기 용인시 처인구,경력무관,학력무관,정규직,오늘마감,"지게차, 물류관리, 창고관리, 상하차, 출고/출하 외                    수정일 24/10/28","평균연봉 6,000 이상"
(주)에코브레인,프로젝트 보고서 작성 및 사무업무 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49341999&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,서울 송파구,경력무관,대졸↑,정규직,~ 12/05(목),"사무직, 문서작성, Excel, 사무보조, 시스템관리 외                    등록일 24/11/05",총무·법무·사무 스크랩 급상승
(주)인포벨,(주)인포벨 온라인 MD 경력직 24년 공개채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49381130&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,서울 강남구,경력 3~10년,초대졸↑,정규직,~ 12/12(목),"영업MD, 온라인MD, AMD, 건강기능식품, 결품관리 외                    등록일 24/11/12",연봉상승률 10% 이상
에이스냉장(주),기흥 냉동창고 지게차 기사 채용모집 (경력자 우대),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49400053&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,경기 용인시 기흥구,경력무관,학력무관,정규직,~ 12/14(토),"지게차, 물류관리, 창고관리, 상하차, 출고/출하 외                    등록일 24/11/14","평균연봉 6,000 이상"
(주)나브텍,배관 &  생산 설계 정규직 채용 모집 (CAD),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49460699&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,부산 기장군,경력무관,학력무관,정규직,~ 12/25(수),"기술설계, 시스템설계, 장비설계, 조선설계, 2D설계 외                    등록일 24/11/25",워라밸
남양주신용협동조합,[남양주신협] 금융사무원 신입직원 채용 모집공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49147460&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,경기 남양주시,신입,고졸↑,계약직,채용시,"대출상담사, 금융사무, 제2금융권, 신용협동조합 수정일 24/10/07",점심지원
(주)일원교통,[경력무관] 마을버스 운전기사 정규직 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49308279&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,서울 강남구,경력무관,학력무관,정규직,내일마감,"버스기사, 사택기사, 셔틀버스기사, 승합기사, 탁송기사 외                    등록일 24/10/31",성과급/상여금
디씨엘베어링(주),"납품,영업지원 사원 채용모집",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49427410&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,경북 포항시 남구,경력무관,고졸↑,정규직,~ 12/19(목),"거래처관리, 매출관리, 영업지원, 판매 등록일 24/11/19",점심지원
플씨드,(주)플씨드 편집 디자이너 경력 정규직 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49421433&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,대구 달서구,경력,학력무관,정규직,~ 12/18(수),"배너디자인, 편집디자인, 리플렛, 카탈로그, 포스터 외                    등록일 24/11/18",
(주)하늘에프앤비,"[신입환영] 배송기사, 납품기사 정규직 채용 모집",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49420010&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,충남 아산시,경력무관,학력무관,정규직,~ 12/18(수),"납품운전원, 배송기사, 유통업, 물류업 등록일 24/11/18",점심지원
(주)키플랜트엔지니어링,"배관설계(플랜트설계) 신입사원 채용모집   CAD, 3D설계, Revit",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49269645&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,서울 금천구,신입,고졸↑,정규직,~ 12/24(화),"3D설계, 배관설계, BIM, AutoCAD, CAD 외                    수정일 24/10/29",
(주)스탠다드에러,[스탠다드에러] 패션 브랜드 MD 경력/신입 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49326546&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,서울 중구,신입·경력,학력무관,계약직,~ 12/04(수),"브랜드MD, 남성의류, 여성의류 등록일 24/11/04",상품기획·MD 지원 급상승
(주)정직한,[(주)정직한 벤티프레소] 프랜차이즈 디자인/마케팅팀 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49445507&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,인천 남동구,경력1년↑,초대졸↑,정규직,~ 12/21(토),"블로그마케팅, 인플루언서마케팅, 광고마케팅, 기업홍보, 디지털마케팅 외                    등록일 24/11/21",
클래비스,[클래비스] 생산팀 채용모집 (고분자컴파운딩),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49288769&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,경북 구미시,경력무관,학력무관,정규직,~ 12/28(토),"고분자, 사출금형, PVC, 플라스틱, 압출기 외                    등록일 24/10/29",급성장중
지엘라파(주),한국코러스(주) 음성공장 생산팀 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49395793&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,충북 음성군,경력무관,학력무관,정규직,~ 12/13(금),"기술지원, 수출입, 단순생산직, 생산관리, QC 외                    등록일 24/11/13",평균연봉 상위 10%
(주)성원아이북랜드,[제주] 영업본부장(팀장/지점장급) 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49478343&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,제주 제주시,경력,학력무관,무기계약직·계약직,~ 12/27(금),"영업, 영업관리, 학원영업, 학습지 수정일 24/11/27",오늘 뜬
그래버(주),무인카페 아르바이트생 채용 모집합니다.,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49398759&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,서울 성북구,경력무관,학력무관,아르바이트,~ 12/14(토),"매장관리, 청소, 시설관리 등록일 24/11/14",
오티케이(주),[꾸미다 인테리어]실내 인테리어 리모델링 디자이너 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49353227&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,부산 남구,경력무관,학력무관,정규직,~ 12/07(토),"건축디자인, 공간디자인, 시각디자인, 실내디자인, 2D디자인 외                    등록일 24/11/07",성과급/상여금
(주)퍼스트원,(주)퍼스트원 생산직 정규직 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49123806&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,경북 포항시 남구,경력무관,학력무관,정규직,~ 12/01(일),"제조, 기타제조업 등록일 24/10/02",점심지원
(주)퍼스트원,(주)퍼스트원 생산직 정규직 채용 모집(경력자우대),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49370368&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,경북 포항시 남구,경력무관,학력무관,정규직,~ 01/09(목),"제조, 기타제조업 등록일 24/11/10",점심지원
(주)마운트지앤디 충주공장,승강기부품 품질관리팀 채용 모집 (0명),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49374595&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,충북 충주시,경력무관,초대졸↑,정규직,~ 12/11(수),"QC, 품질관리, 품질보증, 전기, 전기설비 외                    등록일 24/11/11",워라밸
세무사 엄정희,일반사무 정규직 채용모집(신입/경력가능),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49415264&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,서울 성동구,경력무관,고졸↑,정규직,~ 12/17(화),"세무사, 전산회계, 회계사, 회계, 세무회계사무소 수정일 24/11/18",
누리다 움직임 연구소,[경력무관]누리짐(유아체육) 정규직 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49452126&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=7363f387-3567-4307-a072-b27ff19ff55c,서울 송파구,경력무관,학력무관,정규직,~ 12/22(일),"놀이치료사, 인지치료사, 심리운동사, 스포츠강사, 생활체육 외                    등록일 24/11/22",유연근무제
