회사명,제목,링크,지역,경력,학력,고용형태,마감일,직무분야,기타정보
(주)인터엠,(주)인터엠 신사업기획팀 제상품기획자 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49279240&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,서울 도봉구,신입·경력,대졸↑,정규직,18시마감,"사업기획, 상품기획, 경영분석, 리서치, 데이터분석 외                    수정일 24/10/28",점심지원
(주) 엠오디,[대기업] 마우나오션리조트 조리파트 신입/경력 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49455052&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,경북 경주시,신입·경력,초대졸↑,정규직,~ 12/22(일),"조리사, 주방보조, 주방장, 고객안내, 고객응대 외                    수정일 24/11/27",연봉상승률 10% 이상
(주)세영이앤지,(주)세영이앤지 본사 견적 경력직 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49178273&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,서울 송파구,경력5년↑,고졸↑,정규직,채용시,"현장관리자, 건설관리, 건축설계, 건설회사, 시공사 외                    수정일 24/10/11",평균연봉 상위 10%
동방전기공업(주),변압기 설계팀 팀원 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49304907&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,경기 안산시 단원구,경력무관,고졸↑,정규직,~ 11/30(토),"2D설계, AutoCAD, CAD, 자동차, 변압기 외                    등록일 24/10/31",
동방전기공업(주),변압기 검사팀장 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49304891&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,경기 안산시 단원구,경력3년↑,고졸↑,정규직,~ 11/30(토),"계측제어, 변압기, 제품검사, 제품시험, 변압기시험 외                    등록일 24/10/31",
(주)유승종합건설,"(주)유승종합건설 경영기획감사실(세무,회계) 채용 모집(부장급)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49315859&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,인천 남동구,경력6년↑,학력무관,정규직,채용시,"감사, 아파트건축, 회계, 재무, 건설회사 외                    등록일 24/11/01",연봉상승률 10% 이상
(주)아인스미디어,[NICE그룹계열사] 디지털광고 기획 경력직 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49374323&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,서울 금천구,경력3년↑,초대졸↑,정규직,~ 01/10(금),"마케팅기획, 마케팅전략, 콘텐츠기획, 광고마케팅, 디지털마케팅 외                    수정일 24/11/27",연봉상승률 10% 이상
(주)부원비엠에스,영업부 직원 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49398003&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,충북 충주시,경력무관,초대졸↑,정규직,~ 01/13(월),"영업, 금속, 금속재료 수정일 24/11/14",연봉상승률 10% 이상
(주)디케이티,(주)디케이티 ES개발팀 BMS 하드웨어 설계업무 채용 모집 [경력],https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49291285&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,인천 부평구,경력 5~10년,대졸↑,정규직,내일마감,"H/W, 기계설계, 회로설계, 솔리드웍스, AutoCAD 외                    등록일 24/10/29",점심지원
(주)프로이천,(코스닥상장업체)기술영업  인력 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49434742&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,경기 군포시,경력 5~10년,초대졸↑,정규직,~ 12/20(금),"영업, 매출관리, 기업영업, 기술영업, 수출입 외                    등록일 24/11/20",장기근속 포상
투썸플레이스(주),[직영]투썸플레이스 점포 캡틴(월급제 사원) 채용 모집 진행,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49186115&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,서울 중구,경력무관,고졸↑,무기계약직·계약직,~ 12/13(금),"바리스타, 백화점, 서점, 식당, 카페 외                    수정일 24/11/14",유연근무제
(주)성원아이에스엠,[영업직] 유니폼 B2B 사업부문 영업 경력직 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49358726&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,경기 남양주시,경력무관,초대졸↑,정규직,채용시,"영업, 영업관리, 거래처관리, 영업직, 매출관리 외                    등록일 24/11/07",성과급/상여금
한우물중공업(주),"강교(보도육교), 합성보 설계영업 인원 채용 모집 공고 (정규직)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49482095&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,경기 군포시,경력5년↑,초대졸↑,정규직,~ 12/27(금),"건축구조설계, 토목설계, CAD, 건설회사, 시공사 외                    수정일 24/11/27",오늘 뜬
(주)아이티엔티,(주)아이티엔티 기구설계 경력직원 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49287783&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,경기 용인시 기흥구,경력10년↓,대졸↑,정규직,채용시,"기계설계, 기구설계, 반도체 등록일 24/10/28",평균연봉 상위 10%
와이앤케이파트너스대부(주),[정규직]채권지원팀 일반 사무업무 직원 채용 모집(사원~과장),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49141194&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,서울 서초구,경력무관,고졸↑,정규직,~ 12/06(금),"사무직, 문서작성, 사무보조, 사무행정, 금융기관 수정일 24/10/07",연봉상승률 10% 이상
(의)리노의료재단,[유성웰니스재활병원] 영양실 (조리사) 채용 모집 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49295585&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,대전 유성구,경력 3~10년,학력무관,정규직,~ 11/30(토),"조리사, 주방, 구내식당 등록일 24/10/29",점심지원
(주)블루비즈,스마트팩토리 MES 기획 설계-PM/PL 경력자 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49389378&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,전북 전주시 덕진구,경력 3~20년,초대졸↑,정규직,~ 01/12(일),"PL(프로젝트리더), PM(프로젝트매니저), 사업관리, RFP(제안요청서), 기획 외                    등록일 24/11/13",성과급/상여금
찬호종합건설(주),건설회사 본사 채용 모집(회계관리),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49291042&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,경기 구리시,신입·경력,초대졸↑,정규직,채용시,"더존, 관리회계, 회계, 토목회사 수정일 24/10/29",급성장중
아피아엔지니어링,소프트웨어 개발자 채용모집(경력),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49384152&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,경남 진주시,경력무관,대졸↑,정규직,~ 12/12(목),"임베디드, 정보통신, S/W, C++, C언어 외                    등록일 24/11/12",스타트업
(주)그루비코스메틱,(주)그루비코스메틱 화장품OEM/ODM영업부신규채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49113181&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,경기 광명시,경력무관,학력무관,정규직,채용시,"영업, 영업관리, 화장품영업, 화장품 등록일 24/10/01",급성장중
한올씨앤이(주),"전기 , 전선 케이블 영업관리 신입 및 경력 직원 채용 모집공고",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49260723&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,서울 서초구,경력무관,학력무관,정규직,~ 11/30(토),"영업, 영업관리, 기술영업, 거래처영업, 전선케이블영업 외                    수정일 24/10/30",급성장중
(주)성백에프엔에스,33떡볶이 외식 프랜차이즈 가맹점 교육담당 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49295972&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,서울 송파구,경력 1~3년,학력무관,정규직,내일마감,"가맹점관리, 프랜차이즈 수정일 24/10/29",영업·판매·무역 조회 급상승
검단탑병원,[검단탑병원] 내시경실 간호조무사 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49316338&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,인천 서구,경력무관,학력무관,계약직,~ 12/01(일),"간호조무사, 내시경실, 종합병원 등록일 24/11/01",점심지원
(주)한국종합시설안전,[토목기술자] 토목시설물 안전진단부 신입 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49361189&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,서울 강남구,신입,초대졸↑,정규직,채용시,"토목기술자, 토목공학, CAD, 토목회사, 교량 수정일 24/11/22",건설·건축 지원 급상승
씰리코리아컴퍼니(유),"씰리침대 매트리스 생산 채용 모집(이천, 여주)",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49442613&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,경기 여주시,경력무관,학력무관,정규직·계약직,~ 12/21(토),"미싱사, 제조가공, 제조, 생산, 가구 수정일 24/11/22",육아휴직
(주)한국종합시설안전,[토목기술자] 토목시설물 안전진단부 경력 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49452797&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,서울 강남구,경력5년↑,초대졸↑,정규직,채용시,"토목기술자, 토목공학, CAD, 토목회사, 교량 수정일 24/11/22",육아휴직
에이엠솔루션즈(주),SW개발 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49344212&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,경기 과천시,신입·경력,대졸↑,정규직,~ 12/25(수),"RTOS, S/W, Windows, Android, C++ 외                    수정일 24/11/06",평균연봉 상위 10%
호성기계공업(주),머시닝/5축가공기/MCT/보링기 공작기계조작원 채용 모집합니다,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49382560&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,경기 시흥시,경력무관,학력무관,정규직,상시채용,"기계조작원, 단순생산직, 제조가공, 금속, 도장/도금/도색 외                    수정일 24/11/18",연봉상승률 10% 이상
(주)위드컬처,위드컬처  경력직 마케팅 기획 및 실행 프리랜서 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49409749&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,서울 강남구,경력 4~15년,초대졸↑,계약직·프리랜서,~ 12/15(일),"SNS, 마케팅기획, SNS마케팅, 기업홍보, 바이럴마케팅 외                    수정일 24/11/15",급성장중
(주)홍익과학기술,[판교] OA 및 PC 유지보수 채용모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49387418&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,경기 성남시 분당구,경력2년↑,학력무관,정규직,~ 11/30(토),"네트워크, 인프라, OA, 유지보수, 유지보수 수정일 24/11/13",프리한 복장
(주)리플라,[경력직] 플라스틱 재활용 설비/공정개발 담당자 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49123143&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,경기 수원시 영통구,경력5년↑,학력무관,정규직,~ 12/01(일),"고분자, 미생물, 생명과학, 환경오염, 건축설비 외                    등록일 24/10/02",연봉상승률 20% 이상
신명철강(주),집게차(하이카) 운전기사 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49332177&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,충북 제천시,경력무관,학력무관,정규직,~ 01/03(금),"물류기사, 5톤이상, 화물차(카고), 트럭, 포크레인(굴삭기) 외                    등록일 24/11/04",연봉상승률 15% 이상
팀브레인즈(주),팀브레인즈(주) 24년 하반기 웹디자이너 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49175340&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,서울 송파구,경력무관,대졸↑,정규직,~ 12/10(화),"상세페이지, 홍보물, 일러스트, PhotoShop, 교재제작·출판 등록일 24/10/11",
(주)씨엘케이,"체결전문기업 (주)씨엘케이 설계, 엔지니어 신규/경력 채용 모집",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49328063&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,경기 시흥시,경력무관,초대졸↑,정규직,~ 01/03(금),"공정엔지니어, 기술엔지니어, 설계엔지니어, 기술설계, 장비/공구 외                    수정일 24/11/07",장기근속 포상
용인기아자동차공업사,동용인서비스오토큐 정비사 채용 모집(하체부),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49294755&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,경기 용인시 처인구,경력무관,학력무관,정규직,~ 12/28(토),"정비기사, 경정비, 중정비, A·S센터 등록일 24/10/29",
(주)TS트릴리온,TS샴푸 쿠팡 온라인 MD 채용 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49318271&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,서울 영등포구,경력3년↑,초대졸↑,정규직,~ 12/01(일),"영업, 영업관리, 거래처관리, 매출관리, 영업지원 외                    등록일 24/11/01",
플씨드,(주)플씨드 웹 디자이너 경력직 채용 모집합니다.,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=search&rec_idx=49354739&location=ts&searchword=%EC%B1%84%EC%9A%A9+%EB%AA%A8%EC%A7%91&searchType=search&paid_fl=n&search_uuid=6039c426-3225-48f1-8cd5-28d43698c04c,대구 달서구,경력,학력무관,정규직,~ 12/07(토),"배너디자인, 웹디자인, 편집디자인, 보정/리터칭, 상세페이지 외                    등록일 24/11/07",
